ID,HinhAnh,HangXe,DongXe,NamSX,XuatXu,KieuDang,SoKm,NgoaiThat,NoiThat,NhienLieu,DongCo,HopSo,DanDong,Gia
11497,https://s.bonbanh.com/uploads/users/310684/car/4608906/m_1664437494.jpeg,Kia,Cerato,2016,Lắp ráp trong nước,Sedan,58215,Trắng,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,489000000
11498,https://s.bonbanh.com/uploads/users/19644/car/4566923/m_1662296363.277.jpeg,Ford,Transit,2019,Lắp ráp trong nước,Van/Minivan,16000,Trắng,Nâu,Dầu,2.4,Số tay,RFD - Dẫn động cầu sau,965000000
11499,https://s.bonbanh.com/uploads/users/19644/car/4547258/m_1661176333.912.jpeg,Ford,Everest,2019,Nhập khẩu,SUV,34000,Đen,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1165000000
11500,https://s.bonbanh.com/uploads/users/19644/car/4539531/m_1660876001.jpeg,Ford,EcoSport,2019,Lắp ráp trong nước,SUV,10500,Nâu,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,545000000
11501,https://s.bonbanh.com/uploads/users/645345/car/4562557/m_1662009633.642.jpeg,Kia,Sorento,2022,Lắp ráp trong nước,SUV,16000,Trắng,Kem,Dầu,2.2,Số tự động,AWD - 4 bánh toàn thời gian,1280000000
11502,https://s.bonbanh.com/uploads/users/409717/car/4573675/m_1662623314.473.jpeg,Suzuki,Vitara,2005,Lắp ráp trong nước,SUV,120000,Xanh,Kem,Xăng,1.6,Số tay,4WD - Dẫn động 4 bánh,238000000
11503,https://s.bonbanh.com/uploads/users/409717/car/4537872/m_1660668352.558.jpeg,Hyundai,i10,2020,Lắp ráp trong nước,Sedan,9000,Trắng,Nhiều màu,Xăng,1.25,Số tay,FWD - Dẫn động cầu trước,362000000
11504,https://s.bonbanh.com/uploads/users/409717/car/4602349/m_1664037684.633.jpeg,Hyundai,Verna,2009,Nhập khẩu,Sedan,140000,Đen,Đen,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,248000000
11505,https://s.bonbanh.com/uploads/users/409717/car/4601523/m_1664003899.134.jpeg,Mercedes Benz,C class,2008,Lắp ráp trong nước,Sedan,150000,Trắng,Kem,Xăng,1.8,Số tự động,RFD - Dẫn động cầu sau,318000000
11506,https://s.bonbanh.com/uploads/users/658641/car/4608877/m_1664375108.490.jpeg,Kia,Carnival,2021,Lắp ráp trong nước,Van/Minivan,14000,Trắng,Nâu,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,1629000000
11507,https://s.bonbanh.com/uploads/users/583545/car/4603525/m_1664114379.275.jpeg,BMW,3 Series,2013,Nhập khẩu,Sedan,80000,Trắng,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,729000000
11508,https://s.bonbanh.com/uploads/users/668465/car/4593032/m_1663590558.683.jpeg,Mercedes Benz,C class,2021,Nhập khẩu,Sedan,1000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,2399000000
11509,https://s.bonbanh.com/uploads/users/627591/car/4410826/m_1653980192.575.jpeg,Toyota,Prado,2016,Nhập khẩu,SUV,80000,Đen,Đen,Xăng,2.7,Số tự động,4WD - Dẫn động 4 bánh,1620000000
11510,https://s.bonbanh.com/uploads/users/673507/car/4608804/m_1664372108.223.jpg,Toyota,Vios,2018,Lắp ráp trong nước,Sedan,70000,Bạc,Kem,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,410000000
11511,https://s.bonbanh.com/uploads/users/673506/car/4608802/m_1664371857.438.jpeg,Honda,CRV,2011,Lắp ráp trong nước,SUV,90000,Bạc,Ghi,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,450000000
11512,https://s.bonbanh.com/uploads/users/571530/car/4608795/m_1664371762.930.jpeg,Nissan,Navara,2018,Nhập khẩu,Bán tải / Pickup,65000,Cam,Kem,Dầu,2.5,Số tự động,RFD - Dẫn động cầu sau,555000000
11513,https://s.bonbanh.com/uploads/users/574147/car/4595761/m_1663734301.676.jpg,Kia,Sportage,2022,Lắp ráp trong nước,Crossover,3500,Xanh,Nâu,Dầu,2,Số tự động,FWD - Dẫn động cầu trước,1180000000
11514,https://s.bonbanh.com/uploads/users/213009/car/4588170/m_1663335325.696.jpeg,Chevrolet,Colorado,2019,Nhập khẩu,Bán tải / Pickup,35000,Trắng,Kem,Dầu,2.5,Số tự động,4WD - Dẫn động 4 bánh,635000000
11515,https://s.bonbanh.com/uploads/users/621720/car/4590570/m_1663479706.889.jpeg,Toyota,Fortuner,2019,Lắp ráp trong nước,SUV,21000,Trắng,Nâu,Dầu,2.4,Số tự động,RFD - Dẫn động cầu sau,1045000000
11516,https://s.bonbanh.com/uploads/users/614601/car/4608769/m_1664370755.265.jpeg,Hyundai,Accent,2019,Lắp ráp trong nước,Sedan,66000,Bạc,Nhiều màu,Xăng,1.4,Số tay,FWD - Dẫn động cầu trước,398000000
11517,https://s.bonbanh.com/uploads/users/26122/car/4608774/m_1664436846.jpeg,Ford,Everest,2020,Nhập khẩu,SUV,32000,Đỏ,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1236000000
11518,https://s.bonbanh.com/uploads/users/673502/car/4608736/m_1664368707.751.jpeg,Toyota,Camry,2018,Lắp ráp trong nước,Sedan,58000,Đồng,Cát,Xăng,2.5,Số tự động,FWD - Dẫn động cầu trước,870000000
11519,https://s.bonbanh.com/uploads/users/647851/car/4582753/m_1663073726.709.jpg,Ford,Everest,2020,Nhập khẩu,SUV,25000,Trắng,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1275000000
11520,https://s.bonbanh.com/uploads/users/647851/car/4586403/m_1663250731.713.jpg,Hyundai,Tucson,2020,Lắp ráp trong nước,Crossover,31000,Nâu,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,865000000
11521,https://s.bonbanh.com/uploads/users/670482/car/4607802/m_1664338205.962.jpeg,Mazda,BT50,2022,Nhập khẩu,Bán tải / Pickup,9000,Đen,Đen,Dầu,1.9,Số tự động,4WD - Dẫn động 4 bánh,815000000
11522,https://s.bonbanh.com/uploads/users/590270/car/4596104/m_1663743969.593.jpeg,Mercedes Benz,SLK class,2004,Nhập khẩu,Convertible/Cabriolet,140000,Đỏ,Kem,Xăng,3.5,Số tự động,RFD - Dẫn động cầu sau,666000000
11523,https://s.bonbanh.com/uploads/users/490344/car/4577998/m_1662859938.800.jpeg,Kia,Cerato,2019,Lắp ráp trong nước,Sedan,40000,Đỏ,Kem,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,595000000
11524,https://s.bonbanh.com/uploads/users/246084/car/4578892/m_1662896545.254.jpeg,Kia,Morning,2017,Lắp ráp trong nước,Hatchback,62000,Xanh,Xám,Xăng,1.25,Số tự động,FWD - Dẫn động cầu trước,345000000
11525,https://s.bonbanh.com/uploads/users/506613/car/4478712/m_1657542545.857.jpeg,Honda,Civic,2008,Lắp ráp trong nước,Sedan,120000,Ghi,Kem,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,265000000
11526,https://s.bonbanh.com/uploads/users/246084/car/4521109/m_1659764909.958.jpeg,Hyundai,i10,2018,Lắp ráp trong nước,Sedan,52000,Bạc,Đen,Xăng,1.25,Số tự động,FWD - Dẫn động cầu trước,378000000
11527,https://s.bonbanh.com/uploads/users/246084/car/4318420/m_1618502678.496.jpeg,Toyota,Corolla altis,2007,Lắp ráp trong nước,Sedan,80000,Vàng,Kem,Xăng,1.8,Số tay,FWD - Dẫn động cầu trước,280000000
11528,https://s.bonbanh.com/uploads/users/673497/car/4608597/m_1664362956.398.jpeg,Mazda,6,2019,Lắp ráp trong nước,Sedan,50000,Đen,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,680000000
11529,https://s.bonbanh.com/uploads/users/495849/car/4544100/m_1660994399.719.jpeg,Ford,Ranger,2021,Nhập khẩu,Bán tải / Pickup,12000,Màu khác,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,898000000
11530,https://s.bonbanh.com/uploads/users/95671/car/4496628/m_1658475555.889.jpeg,Kia,Cerato,2020,Lắp ráp trong nước,Sedan,24000,Đen,Nhiều màu,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,615000000
11531,https://s.bonbanh.com/uploads/users/657191/car/4509381/m_1659152702.922.jpeg,Ford,Ranger,2017,Nhập khẩu,Bán tải / Pickup,83038,Đen,Nhiều màu,Dầu,3.2,Số tự động,4WD - Dẫn động 4 bánh,796000000
11532,https://s.bonbanh.com/uploads/users/387240/car/4537701/m_1660657871.556.jpg,Ford,Ranger,2010,Nhập khẩu,Bán tải / Pickup,145854,Đen,Ghi,Dầu,2.5,Số tay,4WD - Dẫn động 4 bánh,290000000
11533,https://s.bonbanh.com/uploads/users/547914/car/4604098/m_1664163467.263.jpeg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,26000,Trắng,Đỏ,Dầu,2.2,Số tự động,AWD - 4 bánh toàn thời gian,1426000000
11534,https://s.bonbanh.com/uploads/users/581087/car/4479333/m_1657594107.370.jpg,Ford,Ranger,2018,Nhập khẩu,Bán tải / Pickup,66000,Xanh,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1185000000
11535,https://s.bonbanh.com/uploads/users/246084/car/4590624/m_1663482355.129.jpeg,Toyota,Innova,2015,Lắp ráp trong nước,Crossover,100000,Bạc,Kem,Xăng,2,Số tay,RFD - Dẫn động cầu sau,455000000
11536,https://s.bonbanh.com/uploads/users/599088/car/4608586/m_1664362493.239.jpeg,Kia,Cerato,2017,Lắp ráp trong nước,Sedan,20000,Đỏ,Kem,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,515000000
11537,https://s.bonbanh.com/uploads/users/527906/car/4606313/m_1664262499.594.jpeg,Toyota,Vios,2018,Lắp ráp trong nước,Sedan,76000,Đen,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,482000000
11538,https://s.bonbanh.com/uploads/users/673490/car/4608545/m_1664360606.227.jpg,Nissan,Navara,2016,Nhập khẩu,Bán tải / Pickup,83000,Nâu,Đen,Dầu,2.5,Số tay,4WD - Dẫn động 4 bánh,470000000
11539,https://s.bonbanh.com/uploads/users/507286/car/4608560/m_1664360825.621.jpeg,Ford,Ranger,2014,Nhập khẩu,Bán tải / Pickup,86000,Đỏ,Đen,Dầu,2.2,Số tự động,RFD - Dẫn động cầu sau,495000000
11540,https://s.bonbanh.com/uploads/users/673032/car/4608523/m_1664359574.955.jpg,Toyota,Innova,2009,Lắp ráp trong nước,Crossover,120000,Bạc,Màu khác,Xăng,2,Số tay,RFD - Dẫn động cầu sau,210000000
11541,https://s.bonbanh.com/uploads/users/19969/car/4608515/m_1664359354.131.jpg,Peugeot,5008,2021,Lắp ráp trong nước,SUV,14000,Trắng,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,1125000000
11542,https://s.bonbanh.com/uploads/users/610081/car/4608502/m_1664358979.443.jpeg,VinFast,Lux A 2.0,2019,Lắp ráp trong nước,Sedan,30000,Trắng,Trắng,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,755000000
11543,https://s.bonbanh.com/uploads/users/624836/car/4608501/m_1664358916.952.jpg,Mazda,6,2015,Lắp ráp trong nước,Sedan,20000,Trắng,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,499000000
11544,https://s.bonbanh.com/uploads/users/673492/car/4608494/m_1664358742.601.jpeg,Daewoo,Matiz,2003,Lắp ráp trong nước,Hatchback,3500000,Nâu,Nhiều màu,Xăng,0.8,Số tay,FWD - Dẫn động cầu trước,45000000
11545,https://s.bonbanh.com/uploads/users/673474/car/4608480/m_1664358045.520.jpeg,Toyota,Vios,2010,Lắp ráp trong nước,Sedan,90000,Bạc,Kem,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,189000000
11546,https://s.bonbanh.com/uploads/users/246084/car/4353573/m_1650986406.527.jpeg,Toyota,Camry,2011,Lắp ráp trong nước,Sedan,100000,Đen,Kem,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,525000000
11547,https://s.bonbanh.com/uploads/users/673488/car/4608470/m_1664357758.398.jpg,Ford,Everest,2009,Lắp ráp trong nước,SUV,127000,Hồng,Ghi,Dầu,2.5,Số tay,4WD - Dẫn động 4 bánh,395000000
11548,https://s.bonbanh.com/uploads/users/673463/car/4608461/m_1664355527.893.jpg,Ford,Escape,2012,Lắp ráp trong nước,SUV,95000,Xám,Nhiều màu,Xăng,2.3,Số tự động,FWD - Dẫn động cầu trước,385000000
11549,https://s.bonbanh.com/uploads/users/659096/car/4608471/m_1664357971.865.jpeg,Honda,CRV,2019,Nhập khẩu,SUV,87000,Đen,Ghi,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,920000000
11550,https://s.bonbanh.com/uploads/users/107409/car/4608463/m_1664357691.561.jpg,Mercedes Benz,C class,2019,Lắp ráp trong nước,Sedan,9000,Đen,Kem,Xăng,1.5,Số tự động,RFD - Dẫn động cầu sau,1199000000
11551,https://s.bonbanh.com/uploads/users/670643/car/4585154/m_1663211171.865.jpeg,Mercedes Benz,S class,2019,Lắp ráp trong nước,Sedan,30000,Đen,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,4250000000
11552,https://s.bonbanh.com/uploads/users/652138/car/4608421/m_1664356400.469.jpg,Mitsubishi,Xpander,2020,Nhập khẩu,SUV,33000,Trắng,Đen,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,519000000
11553,https://s.bonbanh.com/uploads/users/673486/car/4608413/m_1664356252.580.jpg,Honda,CRV,2019,Nhập khẩu,SUV,25000,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,948000000
11554,,Chevrolet,Colorado,2018,Nhập khẩu,Bán tải / Pickup,70000,Trắng,Trắng,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,430000000
11555,https://s.bonbanh.com/uploads/users/472390/car/4608411/m_1664356141.271.jpg,Toyota,Sienna,2007,Nhập khẩu,Van/Minivan,79000,Bạc,Ghi,Xăng,3.5,Số tự động,FWD - Dẫn động cầu trước,525000000
11556,https://s.bonbanh.com/uploads/users/655907/car/4608405/m_1664355924.187.jpg,Kia,Sorento,2017,Lắp ráp trong nước,SUV,80000,Trắng,Kem,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,780000000
11557,https://s.bonbanh.com/uploads/users/671873/car/4602511/m_1664070963.864.jpg,Kia,Morning,2015,Lắp ráp trong nước,Hatchback,42000,Vàng,Ghi,Xăng,1.25,Số tự động,FWD - Dẫn động cầu trước,290000000
11558,https://s.bonbanh.com/uploads/users/177561/car/4505943/m_1658978333.958.jpeg,Mercedes Benz,E class,2016,Lắp ráp trong nước,Sedan,60000,Đen,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1739000000
11559,https://s.bonbanh.com/uploads/users/177561/car/4595506/m_1663728940.283.jpeg,Mercedes Benz,C class,2016,Lắp ráp trong nước,Sedan,30000,Xanh,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,969000000
11560,https://s.bonbanh.com/uploads/users/177561/car/4502332/m_1658803198.934.jpeg,Mini,Cooper,2018,Nhập khẩu,Hatchback,20000,Trắng,Nâu,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,1799000000
11561,https://s.bonbanh.com/uploads/users/177561/car/4502433/m_1658805647.170.jpeg,Mercedes Benz,C class,2018,Lắp ráp trong nước,Sedan,44000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1259000000
11562,https://s.bonbanh.com/uploads/users/673481/car/4608364/m_1664354845.530.jpg,Toyota,Vios,2017,Lắp ráp trong nước,Sedan,20000,Trắng,Ghi,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,339000000
11563,https://s.bonbanh.com/uploads/users/574593/car/4512775/m_1659339633.275.jpeg,Mitsubishi,Pajero Sport,2017,Lắp ráp trong nước,SUV,42000,Nâu,Ghi,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,579000000
11564,https://s.bonbanh.com/uploads/users/246084/car/4583713/m_1663132326.665.jpeg,Honda,City,2018,Lắp ráp trong nước,Sedan,40000,Đen,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,485000000
11565,https://s.bonbanh.com/uploads/users/673478/car/4608357/m_1664354598.681.jpeg,Kia,Cerato,2010,Nhập khẩu,Sedan,100000,Ghi,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,315000000
11566,https://s.bonbanh.com/uploads/users/34391/car/4608363/m_1664354707.837.jpg,Toyota,Yaris,2009,Nhập khẩu,Hatchback,86694,Bạc,Nhiều màu,Xăng,1.3,Số tự động,FWD - Dẫn động cầu trước,303000000
11567,https://s.bonbanh.com/uploads/users/177561/car/4533965/m_1660468492.259.jpeg,Mercedes Benz,C class,2020,Lắp ráp trong nước,Sedan,19000,Trắng,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1799000000
11568,,Honda,Civic,2014,Lắp ráp trong nước,Sedan,32000,Bạc,Kem,Xăng,1.8,Số tay,FWD - Dẫn động cầu trước,500000000
11569,https://s.bonbanh.com/uploads/users/177561/car/4587068/m_1663300756.888.jpeg,Mercedes Benz,E class,2021,Lắp ráp trong nước,Sedan,19000,Xanh,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,2269000000
11570,https://s.bonbanh.com/uploads/users/177561/car/4533959/m_1660468243.829.jpeg,Mercedes Benz,GLS,2021,Nhập khẩu,SUV,16000,Trắng,Kem,Xăng,3,Số tự động,AWD - 4 bánh toàn thời gian,5899000000
11571,https://s.bonbanh.com/uploads/users/673475/car/4608344/m_1664354252.185.jpeg,Toyota,Fortuner,2017,Nhập khẩu,SUV,950000,Nâu,Màu khác,Xăng,2.7,Số tự động,RFD - Dẫn động cầu sau,790000000
11572,https://s.bonbanh.com/uploads/users/34391/car/4588715/m_1663384925.746.jpg,Ford,Fiesta,2016,Lắp ráp trong nước,Hatchback,42592,Đỏ,Đen,Xăng,1,Số tự động,FWD - Dẫn động cầu trước,399000000
11573,https://s.bonbanh.com/uploads/users/673464/car/4608250/m_1664351532.357.jpeg,Hyundai,i10,2020,Lắp ráp trong nước,Hatchback,11000,Đỏ,Đen,Xăng,1.25,Số tự động,FWD - Dẫn động cầu trước,398000000
11574,https://s.bonbanh.com/uploads/users/226969/car/4608332/m_1664353818.894.jpg,Honda,City,2014,Lắp ráp trong nước,Sedan,82222,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,375000000
11575,https://s.bonbanh.com/uploads/users/673451/car/4608176/m_1664349597.614.jpg,Kia,Morning,2013,Nhập khẩu,Van/Minivan,6400,Trắng,Nâu,Xăng,1,Số tự động,FWD - Dẫn động cầu trước,230000000
11576,https://s.bonbanh.com/uploads/users/673465/car/4608319/m_1664351569.333.jpeg,Kia,Morning,2015,Lắp ráp trong nước,Hatchback,60000,Xám,Xám,Xăng,1.25,Số tay,FWD - Dẫn động cầu trước,260000000
11577,,Toyota,Wigo,2021,Nhập khẩu,Hatchback,27000,Đỏ,Đen,Xăng,1.2,Số tự động,FWD - Dẫn động cầu trước,380000000
11578,https://s.bonbanh.com/uploads/users/673437/car/4607863/m_1664339533.428.jpg,Kia,K3,2016,Lắp ráp trong nước,Sedan,120000,Trắng,Xám,Xăng,1.6,Số tay,FWD - Dẫn động cầu trước,420000000
11579,https://s.bonbanh.com/uploads/users/609749/car/4608315/m_1664353411.575.jpeg,Kia,K3,2014,Lắp ráp trong nước,Sedan,52000,Đỏ,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,445000000
11580,,Ford,EcoSport,2017,Lắp ráp trong nước,SUV,12000,Nâu,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,470000000
11581,https://s.bonbanh.com/uploads/users/611034/car/4608310/m_1664353209.754.jpg,Hyundai,SantaFe,2019,Lắp ráp trong nước,SUV,18000,Đen,Nâu,Xăng,2.4,Số tự động,AWD - 4 bánh toàn thời gian,1036000000
11582,https://s.bonbanh.com/uploads/users/595549/car/4600534/m_1663983450.jpg,Honda,Brio,2019,Nhập khẩu,Hatchback,26000,Cam,Đen,Xăng,1.2,Số tự động,FWD - Dẫn động cầu trước,398000000
11583,https://s.bonbanh.com/uploads/users/673469/car/4608274/m_1664351796.687.jpeg,Nissan,Navara,2017,Nhập khẩu,Bán tải / Pickup,120000,Cam,Cam,Dầu,2.5,Số tự động,RFD - Dẫn động cầu sau,510000000
11584,https://s.bonbanh.com/uploads/users/673404/car/4607673/m_1664352782.jpg,Toyota,Vios,2021,Lắp ráp trong nước,Sedan,31000,Trắng,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,565000000
11585,https://s.bonbanh.com/uploads/users/633606/car/4530836/m_1660286467.jpg,Mitsubishi,Jolie,2004,Lắp ráp trong nước,SUV,140000,Xanh,Kem,Xăng,2,Số tay,RFD - Dẫn động cầu sau,145000000
11586,https://s.bonbanh.com/uploads/users/68716/car/4602377/m_1664064624.103.jpeg,Kia,Sorento,2020,Lắp ráp trong nước,SUV,10000,Xám,Cát,Xăng,2.5,Số tự động,AWD - 4 bánh toàn thời gian,1135000000
11587,https://s.bonbanh.com/uploads/users/585926/car/4595870/m_1664349282.jpg,Mercedes Benz,C class,2016,Lắp ráp trong nước,Sedan,30000,Xanh,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,969000000
11588,https://s.bonbanh.com/uploads/users/123018/car/4583021/m_1663090042.180.jpg,Toyota,Corolla altis,2017,Lắp ráp trong nước,Sedan,35000,Đen,Đen,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,605000000
11589,https://s.bonbanh.com/uploads/users/624836/car/4608267/m_1664351601.377.jpg,Kia,Morning,2011,Lắp ráp trong nước,Hatchback,200000,Bạc,Nhiều màu,Xăng,1.1,Số tay,FWD - Dẫn động cầu trước,150000000
11590,https://s.bonbanh.com/uploads/users/246084/car/4364043/m_1651629468.706.jpeg,Kia,Morning,2009,Nhập khẩu,Hatchback,100000,Đỏ,Đen,Xăng,1,Số tự động,FWD - Dẫn động cầu trước,225000000
11591,https://s.bonbanh.com/uploads/users/592895/car/4608244/m_1664351310.695.jpg,Toyota,Innova,2020,Lắp ráp trong nước,Crossover,58000,Bạc,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,790000000
11592,https://s.bonbanh.com/uploads/users/611034/car/4608252/m_1664351589.474.jpg,Toyota,Corolla altis,2013,Lắp ráp trong nước,Sedan,120000,Đen,Kem,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,465000000
11593,https://s.bonbanh.com/uploads/users/673388/car/4608213/m_1664350352.192.jpeg,Hyundai,Accent,2019,Lắp ráp trong nước,Sedan,32658,Đen,Kem,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,493000000
11594,https://s.bonbanh.com/uploads/users/306232/car/4608227/m_1664350889.464.jpg,Lexus,LS,2008,Nhập khẩu,Sedan,82000,Đen,Đen,Xăng,4.6,Số tự động,RFD - Dẫn động cầu sau,960000000
11595,https://s.bonbanh.com/uploads/users/585926/car/4608204/m_1664350405.408.jpg,Mercedes Benz,C class,2021,Lắp ráp trong nước,Sedan,6000,Đỏ,Kem,Xăng,1.5,Số tự động,RFD - Dẫn động cầu sau,1389000000
11596,https://s.bonbanh.com/uploads/users/585926/car/4608189/m_1664350103.405.jpg,Volvo,XC60,2020,Nhập khẩu,SUV,30000,Đen,Nâu,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2059000000
11597,https://s.bonbanh.com/uploads/users/306232/car/4608164/m_1664349379.695.jpg,Suzuki,XL7,2020,Nhập khẩu,SUV,32000,Cam,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,560000000
11598,https://s.bonbanh.com/uploads/users/394275/car/4608173/m_1664349518.178.jpg,Toyota,Hilux,2019,Nhập khẩu,Bán tải / Pickup,30000,Bạc,Đen,Dầu,2.8,Số tự động,4WD - Dẫn động 4 bánh,868000000
11599,https://s.bonbanh.com/uploads/users/673457/car/4608140/m_1664348866.175.jpg,Kia,K3,2015,Lắp ráp trong nước,Sedan,69000,Trắng,Ghi,Xăng,1.6,Số tay,FWD - Dẫn động cầu trước,385000000
11600,https://s.bonbanh.com/uploads/users/585926/car/4608172/m_1664349593.835.jpg,Mercedes Benz,GLC,2018,Lắp ráp trong nước,SUV,40000,Trắng,Kem,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,1639000000
11601,https://s.bonbanh.com/uploads/users/658641/car/4586695/m_1663290863.766.jpeg,Kia,Carnival,2022,Lắp ráp trong nước,Van/Minivan,3500,Trắng,Kem,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,1460000000
11602,https://s.bonbanh.com/uploads/users/585926/car/4595860/m_1663736466.246.jpg,Mercedes Benz,E class,2019,Lắp ráp trong nước,Sedan,40000,Đen,Nâu,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1739000000
11603,,BMW,5 Series,2016,Nhập khẩu,Sedan,70000,Tím,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1420000000
11604,https://s.bonbanh.com/uploads/users/673454/car/4608113/m_1664347930.622.jpeg,Mazda,6,2018,Lắp ráp trong nước,Sedan,40000,Trắng,Trắng,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,630000000
11605,https://s.bonbanh.com/uploads/users/673449/car/4608108/m_1664350388.jpg,Mazda,CX5,2017,Lắp ráp trong nước,SUV,18000,Trắng,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,670000000
11606,https://s.bonbanh.com/uploads/users/659096/car/4543735/m_1660981783.108.jpeg,Ford,Ranger,2016,Nhập khẩu,Bán tải / Pickup,10000,Xám,Xám,Dầu,2.2,Số tay,RFD - Dẫn động cầu sau,490000000
11607,https://s.bonbanh.com/uploads/users/532468/car/4549454/m_1661434302.616.jpeg,BMW,3 Series,2018,Nhập khẩu,Sedan,21000,Đỏ,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1220000000
11608,https://s.bonbanh.com/uploads/users/65240/car/4310452/m_1648796618.537.jpeg,Toyota,Camry,2008,Nhập khẩu,Sedan,77777,Đen,Ghi,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,445000000
11609,https://s.bonbanh.com/uploads/users/595507/car/4608083/m_1664346990.194.jpeg,BMW,X1,2010,Nhập khẩu,SUV,13000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,415000000
11610,https://s.bonbanh.com/uploads/users/657134/car/4595358/m_1663725460.714.jpeg,Toyota,Vios,2003,Lắp ráp trong nước,Sedan,60000,Bạc,Ghi,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,245000000
11611,https://s.bonbanh.com/uploads/users/320681/car/4593464/m_1663636075.591.jpg,Fiat,500,2009,Nhập khẩu,Hatchback,55000,Xanh,Kem,Xăng,1.2,Số tự động,FWD - Dẫn động cầu trước,356000000
11612,https://s.bonbanh.com/uploads/users/580716/car/4593701/m_1663642797.874.jpeg,VinFast,Fadil,2021,Lắp ráp trong nước,Hatchback,20000,Đỏ,Đen,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,375000000
11613,https://s.bonbanh.com/uploads/users/353721/car/4519153/m_1659668864.626.jpeg,Ford,Everest,2021,Nhập khẩu,SUV,7000,Trắng,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1360000000
